Dataset,Global params,Parameters,mean_train_accuracy,mean_train_precision,mean_train_recall,mean_train_auc,mean_test_accuracy,mean_test_precision,mean_test_recall,mean_test_auc,std_train_accuracy,std_train_precision,std_train_recall,std_train_auc,std_test_accuracy,std_test_precision,std_test_recall,std_test_auc
"Raw plus stats, bands feature, FCz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': StackingClassifier(average_probas=False,
          classifiers=[LinearSVC(C=1.0, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=24, tol=0.0001,
     verbose=0), SVC(C=1.0, cache_size=200, class_weight=None, coef0=0.0,
  decision_funct...c_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='uniform'), GaussianNB(priors=None)],
          drop_last_proba=False,
          meta_classifier=LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          store_train_meta_features=False, use_clones=True,
          use_features_in_secondary=False, use_probas=False, verbose=0), 'dim_red': None}",1.0,1.0,1.0,1.0,0.5,0.5208333333333333,0.875,0.59375,0.0,0.0,0.0,4.965068306494546e-17,0.21650635094610965,0.19432039693935033,0.21650635094610965,0.2706329386826371
"Raw plus stats, bands feature, FCz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': StackingClassifier(average_probas=False,
          classifiers=[LinearSVC(C=1.0, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=24, tol=0.0001,
     verbose=0), SVC(C=1.0, cache_size=200, class_weight=None, coef0=0.0,
  decision_funct...c_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='uniform'), GaussianNB(priors=None)],
          drop_last_proba=False,
          meta_classifier=LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          store_train_meta_features=False, use_clones=True,
          use_features_in_secondary=False, use_probas=False, verbose=0), 'dim_red': PCA(copy=True, iterated_power='auto', n_components=100, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)}",1.0,1.0,1.0,1.0,0.5625,0.47916666666666663,0.625,0.59375,0.0,0.0,0.0,4.965068306494546e-17,0.10825317547305482,0.1943203969393503,0.33071891388307384,0.240035804620894
"Raw plus stats, bands feature, Fz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': LinearSVC(C=1.0, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=24, tol=0.0001,
     verbose=0), 'dim_red': None}",0.9666666666666666,1.0,0.9333333333333333,1.0,0.8125,0.9375,0.75,1.0,0.04082482904638632,0.0,0.08164965809277258,0.0,0.16535945694153692,0.16535945694153692,0.25,0.0
"Raw plus stats, bands feature, Fz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': LinearSVC(C=1.0, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=24, tol=0.0001,
     verbose=0), 'dim_red': PCA(copy=True, iterated_power='auto', n_components=100, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)}",0.9833333333333332,1.0,0.9666666666666668,1.0,0.625,0.5833333333333333,0.5,0.5625,0.03333333333333335,0.0,0.06666666666666667,0.0,0.2795084971874737,0.4330127018922193,0.3535533905932738,0.44633927678392815
"Raw plus stats, bands feature, Fz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': SVC(C=1.0, cache_size=200, class_weight=None, coef0=0.0,
  decision_function_shape='ovr', degree=3, gamma='auto', kernel='rbf',
  max_iter=-1, probability=False, random_state=24, shrinking=True,
  tol=0.001, verbose=False), 'dim_red': None}",1.0,1.0,1.0,1.0,0.5625,0.29166666666666663,0.5,0.75,0.0,0.0,0.0,0.0,0.10825317547305482,0.2975595178559521,0.5,0.30618621784789724
"Raw plus stats, bands feature, Fz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': SVC(C=1.0, cache_size=200, class_weight=None, coef0=0.0,
  decision_function_shape='ovr', degree=3, gamma='auto', kernel='rbf',
  max_iter=-1, probability=False, random_state=24, shrinking=True,
  tol=0.001, verbose=False), 'dim_red': PCA(copy=True, iterated_power='auto', n_components=100, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)}",1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Raw plus stats, bands feature, Fz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=None, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=1,
            oob_score=False, random_state=24, verbose=0, warm_start=False), 'dim_red': None}",1.0,1.0,1.0,1.0,0.4375,0.3125,0.625,0.625,0.0,0.0,0.0,0.0,0.16535945694153692,0.24206145913796356,0.4841229182759271,0.33071891388307384
"Raw plus stats, bands feature, Fz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=None, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=1,
            oob_score=False, random_state=24, verbose=0, warm_start=False), 'dim_red': PCA(copy=True, iterated_power='auto', n_components=100, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)}",1.0,1.0,1.0,1.0,0.4375,0.41666666666666663,0.5,0.4375,0.0,0.0,0.0,4.965068306494546e-17,0.369754986443726,0.35355339059327373,0.4330127018922193,0.369754986443726
"Raw plus stats, bands feature, Fz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': AdaBoostClassifier(algorithm='SAMME.R', base_estimator=None,
          learning_rate=0.75, n_estimators=50, random_state=24), 'dim_red': None}",1.0,1.0,1.0,1.0,0.5625,0.41666666666666663,0.625,0.6875,0.0,0.0,0.0,0.0,0.24206145913796356,0.35355339059327373,0.4841229182759271,0.29973947020704494
"Raw plus stats, bands feature, Fz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': AdaBoostClassifier(algorithm='SAMME.R', base_estimator=None,
          learning_rate=0.75, n_estimators=50, random_state=24), 'dim_red': PCA(copy=True, iterated_power='auto', n_components=100, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)}",1.0,1.0,1.0,1.0,0.5625,0.5833333333333333,0.5,0.5625,0.0,0.0,0.0,0.0,0.34798527267687634,0.4330127018922193,0.3535533905932738,0.34798527267687634
"Raw plus stats, bands feature, Fz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='gini',
           max_depth=None, max_features='auto', max_leaf_nodes=None,
           min_impurity_decrease=0.0, min_impurity_split=None,
           min_samples_leaf=1, min_samples_split=2,
           min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=1,
           oob_score=False, random_state=24, verbose=0, warm_start=False), 'dim_red': None}",1.0,1.0,1.0,1.0,0.375,0.3125,0.625,0.4375,0.0,0.0,0.0,0.0,0.1767766952966369,0.24206145913796356,0.4841229182759271,0.2724311839712921
"Raw plus stats, bands feature, Fz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='gini',
           max_depth=None, max_features='auto', max_leaf_nodes=None,
           min_impurity_decrease=0.0, min_impurity_split=None,
           min_samples_leaf=1, min_samples_split=2,
           min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=1,
           oob_score=False, random_state=24, verbose=0, warm_start=False), 'dim_red': PCA(copy=True, iterated_power='auto', n_components=100, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)}",1.0,1.0,1.0,1.0,0.5625,0.47916666666666663,0.5,0.59375,0.0,0.0,0.0,0.0,0.2072890493972125,0.40343576522993924,0.4330127018922193,0.40864677595693816
"Raw plus stats, bands feature, Fz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=3,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=24, subsample=1.0, verbose=0,
              warm_start=False), 'dim_red': None}",1.0,1.0,1.0,1.0,0.625,0.625,0.75,0.5,0.0,0.0,0.0,0.0,0.1767766952966369,0.33071891388307384,0.3535533905932738,0.30618621784789724
"Raw plus stats, bands feature, Fz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=3,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=24, subsample=1.0, verbose=0,
              warm_start=False), 'dim_red': PCA(copy=True, iterated_power='auto', n_components=100, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)}",1.0,1.0,1.0,1.0,0.4375,0.4583333333333333,0.375,0.3125,0.0,0.0,0.0,0.0,0.24206145913796356,0.36084391824351614,0.21650635094610965,0.3247595264191645
"Raw plus stats, bands feature, Fz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
       colsample_bynode=1, colsample_bytree=1, gamma=0, learning_rate=0.1,
       max_delta_step=0, max_depth=3, min_child_weight=1, missing=None,
       n_estimators=100, n_jobs=1, nthread=None,
       objective='binary:logistic', random_state=0, reg_alpha=0,
       reg_lambda=1, scale_pos_weight=1, seed=None, silent=None,
       subsample=1, verbosity=1), 'dim_red': None}",1.0,1.0,1.0,1.0,0.6875,0.6666666666666666,0.75,0.75,0.0,0.0,0.0,0.0,0.16535945694153692,0.3227486121839514,0.3535533905932738,0.33071891388307384
"Raw plus stats, bands feature, Fz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
       colsample_bynode=1, colsample_bytree=1, gamma=0, learning_rate=0.1,
       max_delta_step=0, max_depth=3, min_child_weight=1, missing=None,
       n_estimators=100, n_jobs=1, nthread=None,
       objective='binary:logistic', random_state=0, reg_alpha=0,
       reg_lambda=1, scale_pos_weight=1, seed=None, silent=None,
       subsample=1, verbosity=1), 'dim_red': PCA(copy=True, iterated_power='auto', n_components=100, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)}",0.9833333333333332,1.0,0.9666666666666668,0.9944444444444445,0.4375,0.25,0.375,0.4375,0.03333333333333335,0.0,0.06666666666666665,0.011111111111111072,0.24206145913796356,0.2763853991962833,0.414578098794425,0.2724311839712921
"Raw plus stats, bands feature, Fz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='uniform'), 'dim_red': None}",0.8095238095238095,0.9314285714285713,0.680952380952381,0.8886621315192744,0.8125,0.75,0.625,0.875,0.049372479412685036,0.08590455073355947,0.11428571428571428,0.05826892314101708,0.2072890493972125,0.4330127018922193,0.414578098794425,0.33071891388307384
"Raw plus stats, bands feature, Fz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='uniform'), 'dim_red': PCA(copy=True, iterated_power='auto', n_components=100, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)}",0.8095238095238095,0.9314285714285713,0.680952380952381,0.8886621315192744,0.8125,0.75,0.625,0.875,0.049372479412685036,0.08590455073355947,0.11428571428571428,0.05826892314101708,0.2072890493972125,0.4330127018922193,0.414578098794425,0.33071891388307384
"Raw plus stats, bands feature, Fz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': GaussianNB(priors=None), 'dim_red': None}",0.9857142857142858,0.975,1.0,0.9857142857142858,0.625,0.4583333333333333,0.625,0.625,0.02857142857142856,0.049999999999999996,0.0,0.02857142857142856,0.2795084971874737,0.37034143405481623,0.4841229182759271,0.2795084971874737
"Raw plus stats, bands feature, Fz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': GaussianNB(priors=None), 'dim_red': PCA(copy=True, iterated_power='auto', n_components=100, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)}",1.0,1.0,1.0,1.0,0.5625,0.35416666666666663,0.5,0.75,0.0,0.0,0.0,0.0,0.10825317547305482,0.2818281095514309,0.4330127018922193,0.25
"Raw plus stats, bands feature, Fz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': StackingClassifier(average_probas=False,
          classifiers=[LinearSVC(C=1.0, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=24, tol=0.0001,
     verbose=0), SVC(C=1.0, cache_size=200, class_weight=None, coef0=0.0,
  decision_funct...c_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='uniform'), GaussianNB(priors=None)],
          drop_last_proba=False,
          meta_classifier=LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          store_train_meta_features=False, use_clones=True,
          use_features_in_secondary=False, use_probas=False, verbose=0), 'dim_red': None}",1.0,1.0,1.0,1.0,0.5,0.4375,0.75,0.8125,0.0,0.0,0.0,0.0,0.0,0.16535945694153692,0.3535533905932738,0.3247595264191645
"Raw plus stats, bands feature, Fz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': StackingClassifier(average_probas=False,
          classifiers=[LinearSVC(C=1.0, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=24, tol=0.0001,
     verbose=0), SVC(C=1.0, cache_size=200, class_weight=None, coef0=0.0,
  decision_funct...c_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='uniform'), GaussianNB(priors=None)],
          drop_last_proba=False,
          meta_classifier=LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          store_train_meta_features=False, use_clones=True,
          use_features_in_secondary=False, use_probas=False, verbose=0), 'dim_red': PCA(copy=True, iterated_power='auto', n_components=100, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)}",1.0,1.0,1.0,1.0,0.5,0.5625,0.625,0.6875,0.0,0.0,0.0,0.0,0.2795084971874737,0.3220755173695897,0.33071891388307384,0.409839907768875
